GR,DTCO,RES,RHOB
71.84784,198.2876,1.089013,1.858466
73.35,198.2798,1.097075,1.86169
72.2,198.271,1.093275,1.861852
71.05,198.2615,1.089488,1.862014
69.9,198.2528,1.085714,1.862176
70.47383,198.2451,1.091925,1.859161
71.04766,198.2371,1.098171,1.856145
71.62149,198.2278,1.104453,1.85313
70.81692,198.2174,1.10193,1.853126
70.01234,198.2064,1.099413,1.853123
69.20777,198.1938,1.096901,1.853119
69.63171,198.1765,1.106297,1.857816
70.05566,198.1532,1.115774,1.862513
70.47961,198.1271,1.125332,1.86721
69.42875,198.104,1.120134,1.86904
68.37789,198.0877,1.114959,1.87087
67.32703,198.077,1.109809,1.872701
66.88161,198.0689,1.113992,1.87493
66.43618,198.0617,1.11819,1.87716
65.99075,198.0548,1.122404,1.879389
64.98986,198.0474,1.120968,1.872851
63.98896,198.0378,1.119534,1.866314
62.98807,198.0254,1.118102,1.859776
63.23801,198.0123,1.108294,1.863573
63.48795,198.0036,1.098571,1.86737
63.73788,198.0054,1.088934,1.871167
64.53789,198.0215,1.09297,1.873444
65.33788,198.0465,1.097021,1.875721
66.13789,198.0611,1.101087,1.877997
66.53877,198.0447,1.104609,1.878987
66.93967,197.9984,1.108142,1.879976
67.34055,197.949,1.111687,1.880965
66.84264,197.9255,1.112183,1.877975
66.34473,197.9361,1.112679,1.874986
65.84681,197.9619,1.113176,1.871996
63.89681,197.9721,1.109086,1.869428
61.94681,197.9487,1.105011,1.86686
59.99681,197.8999,1.100951,1.864293
59.9218,197.8471,1.09928,1.869653
59.84679,197.8047,1.097611,1.875014
59.77177,197.7744,1.095945,1.880375
59.97177,197.7562,1.103709,1.876682
60.17177,197.7548,1.111529,1.872988
60.37177,197.7773,1.119404,1.869294
61.24677,197.823,1.119445,1.866565
62.12177,197.8809,1.119487,1.863837
62.99678,197.9357,1.119528,1.861108
63.42061,197.9787,1.118282,1.855515
63.84445,198.0101,1.117037,1.849922
64.26829,198.0332,1.115793,1.844329
65.51829,198.049,1.127968,1.846706
66.76829,198.0564,1.140275,1.849083
68.01829,198.0555,1.152717,1.85146
67.19328,198.0484,1.143665,1.85995
66.36829,198.039,1.134684,1.868441
65.54328,198.0316,1.125774,1.876931
65.67052,198.0303,1.123117,1.878532
65.79776,198.037,1.120468,1.880132
65.925,198.0477,1.117824,1.881732
65.475,198.0521,1.122862,1.885299
65.02499,198.0424,1.127922,1.888866
64.575,198.0219,1.133006,1.892434
66.42007,197.999,1.136901,1.8879
68.26515,197.9725,1.140811,1.883367
70.11023,197.928,1.144733,1.878834
70.20793,197.8527,1.138981,1.878067
70.30564,197.7531,1.133259,1.8773
70.40334,197.6549,1.127565,1.876533
69.60285,197.5832,1.127761,1.872886
68.80237,197.5475,1.127957,1.869239
68.00188,197.5428,1.128152,1.865592
66.48947,197.5577,1.12186,1.874865
64.97707,197.58,1.115602,1.884138
63.46466,197.5984,1.10938,1.893411
62.86696,197.6069,1.110876,1.89068
62.26926,197.6057,1.112374,1.887949
61.67155,197.6013,1.113874,1.885219
62.22204,197.6034,1.126019,1.888444
62.77253,197.6225,1.138296,1.89167
63.32302,197.6648,1.150707,1.894896
64.23933,197.7223,1.142655,1.885713
65.15563,197.7688,1.13466,1.876531
66.07194,197.7777,1.12672,1.867348
66.31218,197.7482,1.12137,1.871551
66.55241,197.703,1.116045,1.875754
66.79266,197.6604,1.110746,1.879958
65.66766,197.6206,1.113865,1.874114
64.54266,197.5777,1.116994,1.86827
63.41765,197.533,1.120131,1.862426
62.41867,197.4942,1.124873,1.860258
61.41969,197.467,1.129636,1.85809
60.4207,197.4507,1.134418,1.855922
60.20547,197.4419,1.13926,1.85516
59.99023,197.4387,1.144123,1.854398
59.77499,197.4423,1.149007,1.853635
61,197.4547,1.146461,1.858572
62.22499,197.4754,1.143921,1.86351
63.45,197.5,1.141387,1.868447
63.57291,197.5229,1.140262,1.871275
63.69581,197.5416,1.139137,1.874102
63.81872,197.5583,1.138014,1.87693
64.24372,197.5759,1.125691,1.882687
64.66872,197.5938,1.113501,1.888445
65.09372,197.6083,1.101443,1.894202
64.89267,197.6159,1.108151,1.894255
64.69162,197.6157,1.114901,1.894308
64.49057,197.6099,1.121691,1.894361
64.84159,197.6026,1.125315,1.893014
65.1926,197.5991,1.12895,1.891667
65.54362,197.6055,1.132598,1.89032
67.11862,197.6266,1.141367,1.890581
68.69363,197.6617,1.150204,1.890841
70.26862,197.7027,1.15911,1.891101
69.96967,197.7381,1.143028,1.88726
69.67072,197.7597,1.127169,1.883418
69.37177,197.7657,1.11153,1.879576
70.62169,197.7586,1.113727,1.878131
71.87161,197.7424,1.115929,1.876686
73.12153,197.7227,1.118135,1.875241
71.87153,197.7059,1.123511,1.871298
70.62153,197.6978,1.128913,1.867355
69.37153,197.7035,1.134341,1.863413
70.22153,197.7234,1.140537,1.869193
71.07153,197.7498,1.146767,1.874974
71.92153,197.7696,1.153031,1.880754
70.79768,197.7756,1.14764,1.884854
69.67384,197.7695,1.142275,1.888954
68.55,197.756,1.136935,1.893054
67.7,197.7399,1.140341,1.893418
66.85,197.7237,1.143757,1.893782
66,197.7044,1.147183,1.894147
65.52827,197.6687,1.143513,1.893553
65.05654,197.5986,1.139856,1.89296
64.58481,197.4888,1.136209,1.892366
63.83481,197.3619,1.145118,1.892712
63.08481,197.2574,1.154096,1.893059
62.33481,197.2027,1.163145,1.893405
63.35752,197.1992,1.148026,1.89539
64.38024,197.2311,1.133103,1.897376
65.40296,197.2782,1.118374,1.899361
64.82469,197.3254,1.121843,1.898204
64.24642,197.3684,1.125322,1.897047
63.66816,197.414,1.128811,1.89589
65.01589,197.4682,1.129287,1.892756
66.36362,197.5274,1.129763,1.889622
67.71136,197.5824,1.13024,1.886488
67.03653,197.6301,1.118271,1.880818
66.3617,197.6777,1.106428,1.875148
65.68687,197.7321,1.094711,1.869478
65.28687,197.7895,1.074599,1.863446
64.88687,197.8382,1.054856,1.857415
64.48687,197.8691,1.035476,1.851384
64.33691,197.8819,1.042349,1.844604
64.18694,197.8819,1.049267,1.837824
64.03698,197.8748,1.056231,1.831044
63.93909,197.8647,1.087213,1.83472
63.84121,197.8532,1.119103,1.838395
63.74332,197.8392,1.151929,1.842071
64.89332,197.8192,1.152923,1.846215
66.04332,197.7917,1.153918,1.850359
67.19332,197.7609,1.154914,1.854503
67.04555,197.734,1.155104,1.856995
66.89777,197.7156,1.155294,1.859486
66.74999,197.7043,1.155484,1.861977
66.075,197.6955,1.153059,1.859774
65.39999,197.6859,1.150638,1.85757
64.725,197.6763,1.148222,1.855366
64.825,197.67,1.152845,1.851977
64.925,197.6714,1.157486,1.848587
65.02499,197.6835,1.162145,1.845197
65.125,197.7052,1.133439,1.846193
65.225,197.7304,1.105442,1.847189
65.325,197.7504,1.078136,1.848184
67.94743,197.7574,1.09533,1.848052
70.56985,197.7485,1.112797,1.84792
73.19227,197.7265,1.130544,1.847787
72.59227,197.6992,1.133815,1.852699
71.99226,197.676,1.137096,1.857611
71.39227,197.6637,1.140386,1.862523
71.34227,197.6637,1.143884,1.865223
71.29227,197.6727,1.147393,1.867923
71.24227,197.684,1.150913,1.870622
70.04485,197.6896,1.150369,1.869971
68.84743,197.681,1.149825,1.869319
67.65,197.6552,1.149282,1.868667
69.1,197.6201,1.1301,1.865511
70.55,197.5903,1.111239,1.862355
72,197.5699,1.092693,1.859198
71.44789,197.546,1.08833,1.855878
70.89577,197.5046,1.083985,1.852557
70.34367,197.4503,1.079658,1.849237
68.99163,197.4016,1.106686,1.846357
67.63959,197.3715,1.134391,1.843477
66.28755,197.3595,1.16279,1.840597
65.36147,197.3593,1.160747,1.835914
64.43538,197.3661,1.158708,1.831231
63.50929,197.3779,1.156672,1.826548
63.1614,197.396,1.155327,1.826811
62.81351,197.4232,1.153983,1.827075
62.46562,197.4602,1.15264,1.827339
63.01766,197.5021,1.160352,1.833011
63.5697,197.5424,1.168115,1.838683
64.12173,197.5823,1.17593,1.844356
62.69588,197.6329,1.162662,1.850245
61.27004,197.702,1.149543,1.856134
59.84419,197.7796,1.136572,1.862023
60.1181,197.8423,1.129448,1.862459
60.39201,197.8731,1.122369,1.862895
60.66592,197.8681,1.115335,1.863331
60.71592,197.8296,1.12169,1.858959
60.76592,197.7649,1.128082,1.854587
60.81592,197.6901,1.13451,1.850215
61.81786,197.6236,1.137856,1.84388
62.8198,197.5739,1.141212,1.837545
63.82174,197.542,1.144578,1.83121
64.49783,197.529,1.128786,1.82965
65.17391,197.5322,1.113212,1.828089
65.85,197.5412,1.097852,1.826528
66.35,197.545,1.108214,1.827232
66.85,197.5409,1.118673,1.827937
67.35,197.5323,1.129231,1.828641
66.64999,197.5246,1.132661,1.834167
65.95,197.5239,1.136103,1.839692
65.24999,197.5397,1.139554,1.845218
64.84999,197.5811,1.047355,1.843229
64.45,197.6458,0.962615,1.84124
64.05,197.7148,0.884731,1.839251
63.14791,197.7678,0.944958,1.845243
62.24582,197.7999,1.009286,1.851235
61.34373,197.8206,1.077992,1.857227
61.44374,197.8394,1.099368,1.855601
61.54374,197.8584,1.121167,1.853976
61.64374,197.8739,1.143399,1.852351
62.29374,197.8818,1.132672,1.856918
62.94374,197.8793,1.122046,1.861485
63.59374,197.8654,1.11152,1.866052
64.29356,197.8419,1.121443,1.860792
64.99339,197.8143,1.131455,1.855531
65.69321,197.7899,1.141556,1.850271
66.24219,197.7724,1.089489,1.851396
66.79116,197.7598,1.039796,1.852521
67.34014,197.7468,0.992371,1.853647
66.09014,197.7305,1.003614,1.850301
64.84014,197.7122,1.014985,1.846956
63.59014,197.6958,1.026485,1.843611
63.8424,197.6827,1.041266,1.844817
64.09466,197.6697,1.05626,1.846023
64.34692,197.6516,1.07147,1.84723
64.39795,197.6262,1.08674,1.844338
64.44897,197.5974,1.102228,1.841445
64.5,197.5725,1.117936,1.838553
66.45,197.5564,1.128901,1.836256
68.4,197.5496,1.139973,1.833959
70.35,197.5499,1.151154,1.831662
68.9,197.5556,1.14949,1.825478
67.45,197.5653,1.147829,1.819294
66,197.5765,1.146169,1.81311
66.39886,197.5863,1.136831,1.814134
66.79774,197.5926,1.127568,1.815159
67.1966,197.5953,1.118382,1.816183
65.3466,197.5956,1.09755,1.82019
63.4966,197.5944,1.077106,1.824197
61.64661,197.592,1.057042,1.828205
62.44661,197.5871,1.066917,1.835617
63.24661,197.5762,1.076885,1.843029
64.04661,197.5553,1.086945,1.850442
64.67158,197.524,1.100634,1.851528
65.29654,197.4888,1.114495,1.852614
65.92151,197.4607,1.128531,1.8537
67.86903,197.4489,1.130063,1.853745
69.81655,197.4567,1.131598,1.85379
71.76408,197.4802,1.133134,1.853835
71.61408,197.5101,1.131423,1.851161
71.46408,197.5361,1.129714,1.848488
71.31409,197.5522,1.128008,1.845814
71.3379,197.5628,1.115917,1.845327
71.36171,197.5802,1.103957,1.84484
71.38552,197.6124,1.092125,1.844353
71.38685,197.6467,1.112151,1.845921
71.38817,197.6531,1.132544,1.84749
71.3895,197.6132,1.153311,1.849058
73.8895,197.5408,1.154787,1.848019
76.3895,197.4686,1.156264,1.84698
78.8895,197.4189,1.157744,1.84594
78.14086,197.3925,1.142129,1.844235
77.39223,197.3791,1.126725,1.84253
76.64359,197.3699,1.111528,1.840824
76.8923,197.3612,1.112856,1.84011
77.14102,197.3508,1.114186,1.839396
77.38973,197.3355,1.115517,1.838682
76.83733,197.3105,1.133073,1.840052
76.28491,197.2749,1.150905,1.841422
75.73251,197.2352,1.169018,1.842792
75.88348,197.2031,1.15815,1.842047
76.03447,197.1887,1.147383,1.841302
76.18545,197.195,1.136716,1.840558
74.78789,197.2176,1.140848,1.839153
73.39032,197.2466,1.144996,1.837748
71.99276,197.2704,1.149158,1.836343
71.34517,197.28,1.147335,1.835112
70.69759,197.2723,1.145514,1.833882
70.05,197.2515,1.143696,1.832651
69.89999,197.2292,1.131279,1.838696
69.75,197.2245,1.118997,1.844742
69.6,197.2596,1.106848,1.850787
70.05,197.3458,1.108904,1.848997
70.49999,197.4679,1.110963,1.847208
70.94999,197.5893,1.113026,1.845418
71.72376,197.6789,1.120265,1.843648
72.49753,197.7292,1.127552,1.841877
73.2713,197.7504,1.134886,1.840107
75.1213,197.7562,1.137526,1.835384
76.97131,197.7555,1.140172,1.83066
78.8213,197.7528,1.142824,1.825937
78.97131,197.7488,1.142047,1.825478
79.1213,197.7424,1.141271,1.82502
79.2713,197.7313,1.140495,1.824561
77.94753,197.7147,1.145817,1.827019
76.62376,197.693,1.151165,1.829476
75.3,197.6637,1.156538,1.831934
74.84748,197.6159,1.168331,1.833994
74.39497,197.5346,1.180245,1.836053
73.94245,197.4182,1.19228,1.838113
73.14246,197.2922,1.188944,1.841674
72.34245,197.1964,1.185616,1.845234
71.54246,197.1518,1.182299,1.848795
72.09135,197.1398,1.183114,1.852192
72.64023,197.1206,1.18393,1.855589
73.18912,197.0735,1.184747,1.858985
71.83708,197.0114,1.18575,1.858606
70.48505,196.9604,1.186754,1.858226
69.13302,196.9301,1.187758,1.857846
69.43301,196.9094,1.187627,1.85996
69.73302,196.879,1.187495,1.862074
70.03301,196.8254,1.187364,1.864188
70.28413,196.7572,1.182231,1.864059
70.53523,196.7118,1.17712,1.863929
70.78635,196.7328,1.172032,1.8638
70.0909,196.8279,1.175409,1.868451
69.39545,196.9546,1.178796,1.873102
68.7,197.0508,1.182193,1.877754
68.55,197.0772,1.180896,1.877982
68.4,197.043,1.1796,1.87821
68.25,196.9915,1.178306,1.878439
66.6,196.9628,1.178081,1.877626
64.95,196.9723,1.177856,1.876813
63.3,197.0141,1.177631,1.876
64.42383,197.0742,1.173502,1.877414
65.54765,197.145,1.169388,1.878828
66.67149,197.241,1.165288,1.880242
67.27148,197.3946,1.177287,1.883923
67.87149,197.6202,1.189409,1.887604
68.47149,197.881,1.201657,1.891285
69.59534,198.1097,1.203156,1.894873
70.71918,198.2648,1.204658,1.898461
71.84303,198.3553,1.206161,1.902048
71.06701,198.4117,1.204157,1.900341
70.29099,198.4521,1.202155,1.898634
69.51497,198.48,1.200157,1.896927
68.66276,198.5007,1.191116,1.892334
67.81054,198.5307,1.182144,1.887743
66.95833,198.5911,1.173238,1.88315
65.90842,198.691,1.165848,1.878488
64.85851,198.8196,1.158504,1.873825
63.80859,198.9558,1.151206,1.869162
65.23578,199.0831,1.141991,1.866166
66.66297,199.1849,1.13285,1.86317
68.09016,199.2355,1.123783,1.860174
70.29237,199.2126,1.117296,1.860384
72.49458,199.1212,1.110847,1.860595
74.69678,199.0004,1.104434,1.860805
75.84785,198.904,1.111734,1.864116
76.99892,198.8688,1.119081,1.867426
78.14999,198.8955,1.126477,1.870737
76.52291,198.9509,1.143621,1.875578
74.89582,198.9871,1.161026,1.88042
73.26874,198.9659,1.178696,1.885261
71.06653,198.8778,1.177257,1.889379
68.86432,198.7482,1.175819,1.893496
66.66211,198.6215,1.174384,1.897614
66.46104,198.5303,1.165611,1.896083
66.25999,198.4789,1.156904,1.894552
66.05892,198.4533,1.148262,1.893021
67.66101,198.4388,1.155704,1.891774
69.26309,198.4291,1.163194,1.890527
70.86518,198.4245,1.170733,1.889281
72.61229,198.4293,1.168069,1.887302
74.35941,198.4474,1.165412,1.885324
76.10651,198.4779,1.162761,1.883345
77.48257,198.5125,1.166667,1.884621
78.85864,198.5382,1.170586,1.885897
80.2347,198.5427,1.174518,1.887172
79.8097,198.5195,1.1631,1.884941
79.3847,198.4723,1.151793,1.88271
78.9597,198.415,1.140596,1.880478
76.5148,198.3652,1.147392,1.878553
74.06989,198.3353,1.154229,1.876627
71.62499,198.3286,1.161107,1.874701
71.52499,198.3422,1.162903,1.87046
71.425,198.3703,1.164703,1.866219
71.325,198.4042,1.166505,1.861978
72.05,198.4337,1.159541,1.859426
72.775,198.4524,1.152618,1.856874
73.5,198.4598,1.145737,1.854321
74.97392,198.4589,1.151586,1.851639
76.44785,198.4531,1.157465,1.848956
77.92178,198.4451,1.163373,1.846274
76.57178,198.4357,1.163664,1.850599
75.22177,198.4223,1.163954,1.854924
73.87177,198.3998,1.164245,1.85925
74.02177,198.3694,1.150079,1.857847
74.17178,198.3447,1.136085,1.856444
74.32178,198.3399,1.122261,1.855042
74.99785,198.3536,1.124165,1.854773
75.67393,198.371,1.126072,1.854504
76.35,198.3812,1.127983,1.854235
76.64999,198.3827,1.136489,1.847243
76.95,198.3794,1.145059,1.840251
77.24999,198.376,1.153693,1.833258
76.02393,198.3784,1.153926,1.831059
74.79785,198.3913,1.154159,1.828859
73.57178,198.4101,1.154391,1.826659
73.82178,198.419,1.16576,1.827079
74.07178,198.4045,1.177242,1.827499
74.32178,198.371,1.188836,1.827919
74.31937,198.3317,1.189388,1.830598
74.31696,198.288,1.189941,1.833277
74.31455,198.2275,1.190493,1.835955
73.46562,198.1441,1.185404,1.838565
72.61668,198.0509,1.180336,1.841174
71.76775,197.9738,1.175291,1.843783
70.66776,197.9333,1.187917,1.841929
69.56775,197.9339,1.200679,1.840074
68.46775,197.9654,1.213579,1.838219
68.92017,198.0098,1.207004,1.837511
69.37258,198.0495,1.200464,1.836802
69.825,198.073,1.19396,1.836094
70.7,198.0771,1.201728,1.838199
71.575,198.0636,1.209546,1.840303
72.45,198.0369,1.217415,1.842407
71.675,198.0056,1.229586,1.843969
70.89999,197.9798,1.241878,1.84553
70.12499,197.9679,1.254294,1.847092
69.12499,197.9716,1.251124,1.84784
68.125,197.9822,1.247961,1.848588
67.125,197.9821,1.244807,1.849337
66.72265,197.9593,1.246162,1.852339
66.3203,197.92,1.247517,1.855342
65.91795,197.8786,1.248874,1.858345
65.54295,197.8362,1.243746,1.863513
65.16795,197.7812,1.238639,1.868682
64.79295,197.7066,1.233553,1.873851
65.34294,197.6242,1.232885,1.878652
65.89294,197.5576,1.232218,1.883453
66.44294,197.5259,1.231552,1.888255
66.44529,197.5306,1.212368,1.888921
66.44764,197.5538,1.193482,1.889586
66.44999,197.5713,1.174891,1.890252
66.47499,197.5719,1.177599,1.889675
66.49999,197.5642,1.180314,1.889099
66.52499,197.5631,1.183035,1.888522
66.175,197.5769,1.187755,1.885002
65.82499,197.6041,1.192494,1.881483
65.47499,197.6373,1.197252,1.877963
65.94762,197.6667,1.198526,1.874665
66.42026,197.6849,1.199802,1.871367
66.89289,197.6839,1.201079,1.868069
67.46789,197.6519,1.199414,1.870927
68.04289,197.582,1.197752,1.873785
68.61789,197.4893,1.196092,1.876643
67.76578,197.4035,1.193388,1.880799
66.91367,197.3414,1.19069,1.884954
66.06155,197.2988,1.187998,1.88911
64.83785,197.2669,1.187284,1.89272
63.61415,197.2445,1.18657,1.896329
62.39045,197.2351,1.185857,1.899939
62.64045,197.2397,1.180917,1.898605
62.89045,197.2555,1.175999,1.897271
63.14045,197.2759,1.1711,1.895937
64.36756,197.295,1.184181,1.892274
65.59467,197.3115,1.197408,1.888612
66.82178,197.3344,1.210783,1.884949
67.87286,197.3801,1.200208,1.884738
68.92393,197.4576,1.189725,1.884526
69.975,197.55,1.179334,1.884315
69.775,197.6238,1.18687,1.883726
69.575,197.6549,1.194453,1.883138
69.375,197.6363,1.202084,1.882549
69.575,197.5678,1.193043,1.885985
69.775,197.4571,1.18407,1.88942
69.975,197.3294,1.175164,1.892856
70.375,197.2213,1.185199,1.894077
70.77499,197.1588,1.195319,1.895299
71.175,197.1453,1.205525,1.896521
71.87499,197.1666,1.254108,1.900142
72.575,197.2014,1.30465,1.903764
73.27499,197.2271,1.357228,1.907385
72.89999,197.2187,1.336084,1.905384
72.52499,197.1422,1.31527,1.903383
72.14999,196.9673,1.294781,1.901382
71.18333,196.7041,1.269137,1.900534
70.21666,196.4239,1.244002,1.899685
69.24999,196.2123,1.219364,1.898836
68.89999,196.1045,1.211271,1.888584
68.54999,196.0801,1.203231,1.878332
68.19999,196.1021,1.195244,1.86808
66.99999,196.1428,1.192959,1.864973
65.8,196.1872,1.190679,1.861866
64.6,196.2298,1.188402,1.858758
65.16041,196.2704,1.188993,1.855512
65.72081,196.3214,1.189585,1.852267
66.28122,196.4083,1.190176,1.849021
65.71314,196.5405,1.195869,1.850448
65.14506,196.6705,1.20159,1.851876
64.57698,196.7097,1.207338,1.853304
65.37698,196.6082,1.211457,1.856043
66.17698,196.4076,1.21559,1.858782
66.97698,196.2028,1.219738,1.861521
66.10825,196.0609,1.216175,1.862832
65.2395,195.99,1.212624,1.864142
64.37077,195.9664,1.209082,1.865452
64.18671,195.9659,1.202231,1.867816
64.00265,195.9758,1.195418,1.87018
63.81859,195.9926,1.188644,1.872545
64.59237,196.021,1.185008,1.873634
65.36615,196.063,1.181382,1.874723
66.13993,196.1063,1.177768,1.875813
66.86493,196.1281,1.174491,1.879155
67.58994,196.1192,1.171224,1.882498
68.31493,196.0929,1.167966,1.88584
69.11593,196.0665,1.166509,1.887643
69.91692,196.0468,1.165053,1.889446
70.71792,196.0358,1.163599,1.891249
71.64143,196.0392,1.157113,1.890617
72.56496,196.0646,1.150664,1.889984
73.48847,196.1119,1.144251,1.889352
73.33622,196.1723,1.145502,1.881301
73.18397,196.237,1.146755,1.873249
73.03172,196.3136,1.14801,1.865197
73.18286,196.4261,1.144254,1.86476
